"gene","logFC","logCPM","F","PValue","FDR"
"IL1RAP",0.857058407755483,5.87628935434806,6.7948684801885,0.024290286150967,0.275470143195137
"SDC2",1.83084461788621,6.88414997110198,6.79040411931819,0.0243273615253095,0.275470143195137
"UBE2N",-0.33359537228216,6.19847943270442,6.79036555525122,0.0243275633640392,0.275470143195137
"ABCA1",1.22079362643613,8.38196323377269,6.78815856196513,0.0243458921161972,0.275470143195137
"MACROH2A1",0.589600078443037,7.2956975530679,6.78800796157748,0.024347232900963,0.275470143195137
"BRMS1L",-0.9564307817498,4.28576702514891,6.78528440223272,0.0243709137571079,0.275470143195137
"MXD1",0.582586689986506,7.21154171311717,6.7826441586603,0.024392090506401,0.275470143195137
"LINC02615",-0.562076929803092,4.07468265971277,6.78094168277007,0.0244076614716251,0.275470143195137
"ENSG00000290476",-0.553848461218462,4.90432252043618,6.77917099252151,0.0244215937463906,0.275470143195137
"CHD6",-0.262191780891507,8.22949632959075,6.77818454251433,0.0244293736041121,0.275470143195137
"MAK16",-0.377042141609297,3.91662425606688,6.77836716009063,0.0244297916674658,0.275470143195137
"PER1",-1.95174596564305,6.81143279652677,6.7779336463874,0.0244314868280048,0.275470143195137
"EPHB2",0.937538571891311,3.43332721806766,6.7777250403044,0.024443941398898,0.275470143195137
"USP14",-0.265508404675816,6.26660288007289,6.77490865520778,0.0244569677821304,0.275470143195137
"TYK2",0.316914976237676,6.10475069082927,6.77066305459928,0.024492752394574,0.275708391983248
"GIPC2",-1.24227848983812,5.36232521574025,6.76903562420104,0.0245064677019862,0.275708391983248
"POLR3G",-0.6591752305147,2.09089943882067,6.76294726582602,0.0245812345190853,0.27633627166526
"CDK19",0.253278834322201,7.326179489552,6.75902797017929,0.0245906891966156,0.27633627166526
"EIF2B2",-0.375218975943833,3.44243089407417,6.75696779989654,0.0246118262256859,0.276362385511499
"CNKSR2",-0.572134227535125,4.79728570525213,6.75474735828072,0.0246275031765275,0.276362385511499
"SERPINE1",1.35193707106454,3.69668893815109,6.75516318865797,0.024635635229125,0.276362385511499
"EEF1E1",-0.336944599318149,4.16842715071788,6.75076532049547,0.024661984455376,0.276385080640321
"TP63",-0.876864427689136,1.5861191245766,6.75537189693275,0.0246660754673862,0.276385080640321
"GAS7",0.832052045317649,8.00887089063223,6.74645962829556,0.0246972134465029,0.276456841383446
"ENSG00000214265",-0.329110940370439,6.54159158002085,6.74603568430972,0.0247009042938736,0.276456841383446
"RPL9",-0.620673967810229,6.31680969496943,6.73952394496029,0.0247563274160944,0.276820525938494
"SERP1",-0.542162304410495,5.59426958789832,6.73678723541756,0.0247797736595436,0.276820525938494
"HK1",0.367914393787601,6.76903660166606,6.73641796617738,0.0247828139560607,0.276820525938494
"CAAP1",-0.291842758351172,5.63210227698324,6.73415617394885,0.0248022378692151,0.276820525938494
"IL1R2",1.35632444427308,3.58647189440282,6.73550767513763,0.0248047430599947,0.276820525938494
"SYN1",0.85453085445005,2.15084341108541,6.73590167191237,0.0248415741684796,0.276820525938494
"TMEM63C",-1.30248325450758,2.82650644781186,6.72623119168625,0.0248763003576661,0.276820525938494
"URB2",-0.564275196171515,4.33281340999936,6.72517767871178,0.0248798701751983,0.276820525938494
"FOXO1",-0.268459811986056,9.01625057476628,6.72476916177137,0.0248823589209703,0.276820525938494
"ALG1L9P",-0.62223314120508,2.46457827459622,6.72594583390178,0.0248856286559907,0.276820525938494
"TBC1D10B",0.381532330045939,4.93128572070521,6.72396372158185,0.0248899393309905,0.276820525938494
"PNPLA6",0.477268200568577,5.37276877350911,6.72179238658178,0.0249083160763143,0.276866608180837
"EIF4A3",-1.91976214630721,5.88852404702599,6.71329228708138,0.0249811129060108,0.27742821635866
"ARHGAP31-AS1",0.628621613974219,1.33486148067462,6.7129422083179,0.024990369389257,0.27742821635866
"ENSG00000291101",-0.747917902024813,3.37387543342579,6.70793561321717,0.0250307411670235,0.27742821635866
"TRABD2A",-0.650591866904887,5.64464150175741,6.70734682235347,0.0250324841328803,0.27742821635866
"H2BC18",-2.14795175885264,3.76439466445264,6.70683493536949,0.0250391926969656,0.27742821635866
"AQP9",1.350652230481,6.56159184763942,6.70596785300701,0.0250444143494657,0.27742821635866
"PNO1",-0.573653063394176,4.48231697725297,6.69813803677612,0.0251128476407844,0.27802795236684
"LINC02899",-2.60518034985016,4.44772755020362,6.69625172928946,0.025129926251848,0.278058774431711
"GDPD5",0.657853757279324,4.81222946580993,6.6942180889569,0.0251469921015571,0.278089420329442
"ENSG00000249988",1.13130097991254,1.52157189532215,6.68636213784868,0.0251734991299344,0.278175492718382
"ENSG00000230472",5.41454593341096,4.21729090923488,6.58802656695601,0.025183376654178,0.278175492718382
"ODF2L",-0.330844525134687,6.81905276136351,6.68566204506524,0.0252204923708676,0.278427365265673
"KIR3DL1",1.42429681472679,1.83853832642551,6.67781351154257,0.0252607465203653,0.278501652237316
"TSPYL2",-1.4277656459829,7.68567303744581,6.68063943888078,0.0252642206341056,0.278501652237316
"CAMTA2",0.59045479230415,5.4510200254655,6.67829234185468,0.0252851433179066,0.278501652237316
"PKIA-AS1",-1.03269057265027,4.19139801703186,6.67677663749959,0.0252990604823806,0.278501652237316
"ENSG00000288000",-1.72606281729041,4.17670369384186,6.67537016578709,0.0253116983888574,0.278501652237316
"L3MBTL4",0.876909874151258,5.77375569038392,6.67458520524042,0.0253175471037612,0.278501652237316
"RRP12",-1.28977399687025,5.33925613668856,6.67174393379488,0.0253423477920635,0.278501652237316
"SPPL2A",0.406898084656559,7.06577408096065,6.67157579124463,0.0253436059225317,0.278501652237316
"FLRT2",1.22994088338107,2.75864619246664,6.67497724320314,0.0253560778383861,0.278501652237316
"FAM136A",-0.3676577717814,3.35244611668208,6.66557496082639,0.0254003657899062,0.278504274422473
"MYRF",0.918043472810617,1.02792578045391,6.64216053897162,0.0254105031365168,0.278504274422473
"TBCCD1",-0.357106853492164,4.27928875798221,6.66373154035907,0.0254135780277767,0.278504274422473
"RAB3D",0.664497876277803,1.74510036758664,6.66966795291282,0.0254135866286186,0.278504274422473
"PARD6G-AS1",-1.83570096562604,4.10683869638491,6.6612483327888,0.0254357149400707,0.278589823769288
"KCNK13",1.03231220755051,3.83520050686394,6.65645765552829,0.0254828515763852,0.278852570374867
"ABCA2",0.633834055582867,3.529689753648,6.65365523549852,0.0255081381445562,0.278852570374867
"PI4KB",0.324724749381791,6.06293617114469,6.6513691280515,0.0255215832843933,0.278852570374867
"ALPL",1.44257572253516,0.0778748254909557,6.46434448684855,0.0255241481592858,0.278852570374867
"NOC3L",-0.410637977838393,5.44293687309666,6.65026356030315,0.0255313812377975,0.278852570374867
"LINC02964",-1.20973731641142,6.29667085270936,6.6485730288801,0.0255462051807977,0.278857903017327
"ZFP69B",-0.435072621310125,3.77735065509217,6.63892415379846,0.0256340783561248,0.279099066566446
"RAI2",-1.79482942944162,2.04573861475615,6.64038788954268,0.0256388187639093,0.279099066566446
"MSR1",1.18819218559351,5.23989458856526,6.63804256304074,0.0256404607671104,0.279099066566446
"SPTLC2",0.379456814639082,6.60433641302099,6.63632949673075,0.0256548383202136,0.279099066566446
"ITFG2-AS1",-0.646542659420933,2.98171847801725,6.63589475871312,0.0256647606500046,0.279099066566446
"GMFG",0.388239010161463,5.46443830952208,6.63500725372749,0.025666895248614,0.279099066566446
"EMP2",2.41358160813688,0.448349792589157,6.38845097019048,0.025668734838956,0.279099066566446
"PDE4DIPP6",-0.425567682837639,3.32921854156882,6.63289432183271,0.0256894913035956,0.279168706613152
"ENSG00000216809",-0.606993757123231,1.11016438510307,6.63869755256948,0.0257043992082306,0.279174747849526
"SCML4",-0.747592399563679,7.35718172975536,6.62433321955884,0.0257617103836562,0.279305569185149
"ATP5MG",-0.462730035799833,4.76548444982745,6.62390755460974,0.0257661523773477,0.279305569185149
"FXYD6",1.14433848225724,0.134305866070143,6.49031851723007,0.0257784943776223,0.279305569185149
"ENSG00000213994",0.811566112506208,0.485118732008246,6.56346462249825,0.0257894655041725,0.279305569185149
"NUP54",-0.373185010413604,5.92444070221826,6.61981641705334,0.0258022377707189,0.279305569185149
"PAQR3",-0.726043986206467,4.5994162777504,6.61975132863707,0.0258034677302085,0.279305569185149
"CAMKK2",0.777156065732928,5.63621661010237,6.61820645560431,0.0258169552434144,0.279305569185149
"ENSG00000290937",1.65045024475689,1.98689292217295,6.61218213217018,0.0258323916729784,0.279317222247235
"METTL2A",-0.282660609418655,3.80593597560655,6.614878703767,0.0258487411858389,0.279338729748299
"FPR2",1.39314680489584,2.67511955764838,6.61421600881167,0.0259036455539155,0.279752484030501
"RPS7",-0.612987336102417,5.53122660073973,6.60683414264305,0.0259189210827071,0.279752484030501
"TTC7B",0.617868840272532,3.71472814847638,6.60559061253147,0.0259349657300713,0.279752484030501
"MMP14",1.28904038932498,3.01415215352245,6.60763140426842,0.0259445548627917,0.279752484030501
"STMN1",-1.72152744547288,3.3410772603493,6.60016008334847,0.0259825600345852,0.280007068029225
"HMCN1",0.73382881137357,1.77144150811684,6.6024941625299,0.0260104446970286,0.280152364477631
"CERK",0.40261530650771,7.07584357941423,6.5880966298653,0.0260881858383044,0.28056087475902
"EFCAB6",-1.00344492058293,3.08615131139701,6.58555189236261,0.0261159982096277,0.28056087475902
"H2BC11",-2.4789083346467,2.90241971018456,6.58593617189631,0.0261160985187748,0.28056087475902
"JAK2",0.552443992923712,7.26001048480571,6.58293616382811,0.0261350681690003,0.28056087475902
"ENSG00000261222",1.09601458229807,0.307701963065612,6.47767671334305,0.0261432216443209,0.28056087475902
"SPRYD4",-0.330357632272649,3.20957833602833,6.58214719274375,0.0261472490556231,0.28056087475902
"TRAM2",-0.457901636714437,4.26372926058333,6.58148682351392,0.0261493350780436,0.28056087475902
"PTPRO",0.631011509434593,3.63044175372878,6.57978291608046,0.0261695520632788,0.280567262215337
"LIMS1",0.73553785015249,8.44787898430475,6.57812549279177,0.0261787775509375,0.280567262215337
"B3GNT7",0.604254128615803,2.00804396223413,6.58198424222554,0.0261994814545288,0.280634533729898
"TIMP2",0.670351041633566,5.56596560256559,6.57214624595006,0.0262337486460772,0.280711180142077
"ENSG00000228933",-0.638829418222122,0.0198358159651591,6.55720167862068,0.0262396991424738,0.280711180142077
"NUP62CL",-1.78766087582321,2.32952599307491,6.56914628618318,0.0262742657601589,0.280711180142077
"S1PR3",1.5795222510173,1.2450259836486,6.52520937404118,0.0262828994072987,0.280711180142077
"GPR89A",-1.15993064680832,5.21182720697201,6.56663718214994,0.026284048610019,0.280711180142077
"PLPP5",0.436680112846818,3.77747063936815,6.56571689240426,0.0262960898330339,0.280711180142077
"FXN",-0.470122206636394,3.50294514331569,6.56439856500429,0.0263076537836215,0.280711180142077
"HTR7",0.80802808024352,3.45998938140444,6.56215573273577,0.026333945000152,0.280776402900777
"GIGYF1",0.387134001670597,6.08867780886526,6.55917505458792,0.026352369662851,0.280776402900777
"MATCAP2",-1.15004253151193,1.96518902929904,6.56130170593501,0.0263570692832006,0.280776402900777
"ARL2BP",-0.295908328977811,4.49831571003925,6.55556840827198,0.0263863170058476,0.280934120633688
"GSAP",0.808547407249376,7.23572735314447,6.54726198661971,0.0264619611529288,0.281366340572326
"IGF2BP2",1.09267067785308,4.97751516710727,6.54697364070984,0.0264659676949034,0.281366340572326
"AKAP17A",0.372971406631916,5.69581734003469,6.54637456340798,0.0264703065621713,0.281366340572326
"NADSYN1",0.251530104701628,5.78060791526063,6.54194198480369,0.0265112627670194,0.281552691347478
"IL6R",0.943142245803192,6.9489087298352,6.54133176982121,0.0265167864768959,0.281552691347478
"ENSG00000255723",0.439732816101495,2.70929237021087,6.52808644211155,0.0266617179771804,0.282673916976038
"SLC22A15",0.777475602647522,4.73190519265512,6.52453440821691,0.026674118590792,0.282673916976038
"FAM50A",0.729169994397617,4.49613990224887,6.52391959311403,0.0266802438266864,0.282673916976038
"PLXNA2",0.477305439304072,4.21937821648527,6.52395010023069,0.0266805115961344,0.282673916976038
"CYB5R4",0.501098993591915,7.05603377933193,6.51793369730132,0.02673438412293,0.283070717697568
"ENSG00000288818",-0.493826638285487,1.58149432136907,6.52231359047717,0.026747068637062,0.283070717697568
"SF3B3",-0.225516723990395,7.23564108268288,6.51446850954335,0.0267667056674525,0.283124501709237
"MICAL3",0.342984100066049,6.22600062296667,6.50951876560586,0.0268132732117054,0.283239408357777
"SLC26A7",-2.59508943743815,2.30484791616153,6.50920356363066,0.0268361409177512,0.283239408357777
"ACTR6",-0.277592257035537,4.98246129385737,6.50653970691414,0.0268414651308012,0.283239408357777
"ENSG00000286319",-0.536771034496192,2.52653261495804,6.50750895750326,0.0268448564040591,0.283239408357777
"ENSG00000286327",-0.640296236319981,0.862968531779964,6.51306962093969,0.0268503736896844,0.283239408357777
"IGHG1",1.90806966807466,3.30259522971466,6.50677098357447,0.0268830379552453,0.283290221479636
"MORC4",-0.688068149713288,4.40723176725492,6.50012610940166,0.026902280273102,0.283290221479636
"IRAK1",0.863730481693594,5.13575132694468,6.5000069129931,0.0269032822903685,0.283290221479636
"KPNA2",-1.64811165093642,4.06372387314424,6.49900736329241,0.02691344485371,0.283290221479636
"ZNF710-AS1",0.452799895390156,2.34120492179439,6.49930789573838,0.0269479064579518,0.283401548414375
"ZFP69",-0.601122825054742,2.52964786568,6.49413762224982,0.0269703283195196,0.283401548414375
"GNL3",-0.625986518859197,5.86554280792609,6.49249357617296,0.0269734463423013,0.283401548414375
"RBM19",-0.255011403980058,6.77318198581726,6.49155399892405,0.0269822983581854,0.283401548414375
"MUS81",0.45670154603192,4.16914287078022,6.48889878219011,0.027009788049774,0.283522570539474
"UBE2R2",0.472005518511285,7.70590527983415,6.48724475978481,0.0270229717139721,0.283522570539474
"ENSG00000259598",-0.471450086149182,1.79720169336627,6.48965720509062,0.027041802398966,0.283564510651308
"WDR74",-1.37263109812039,5.21597819907778,6.48343760195706,0.0270594557502094,0.283564510651308
"LINC00641",-1.08376974094611,4.78633092276839,6.48228122791603,0.027070702050148,0.283564510651308
"HEXB",0.577009541568421,5.49281296635603,6.47616686859533,0.0271285110648616,0.284015075531575
"CRPPA",-0.535611443150174,3.55496954349671,6.47277772047814,0.0271635626690145,0.284015075531575
"TWNK",-0.492784640472155,3.14233336199059,6.47129068531235,0.0271798778496367,0.284015075531575
"EPHA5",-0.590942654297725,0.778903980350871,6.47580518135708,0.0271932771234478,0.284015075531575
"PNISR-AS1",-0.438357126707503,2.99541649096451,6.46391155486247,0.0272518956256457,0.284015075531575
"ENSG00000291081",-0.996110366729576,0.214115597584415,6.46644392998508,0.0272652643011449,0.284015075531575
"ENSG00000251391",-1.22903487232883,1.4379052669964,6.46726262200311,0.0272665726153794,0.284015075531575
"VASP",0.505473295782374,6.35050293404803,6.46087571706914,0.0272742002966854,0.284015075531575
"GUSBP13",0.830129168932229,1.89481163262958,6.46536321890192,0.0272869772899974,0.284015075531575
"GOLGA8H",0.977128773853336,0.645781895702273,6.40637392696381,0.0273000998001814,0.284015075531575
"SLC51A",0.402066355999547,1.97998403921855,6.46295889709047,0.0273082027130997,0.284015075531575
"CALU",-0.315090657194263,5.31612656350261,6.45428212875616,0.0273374645416399,0.284015075531575
"MORN2",-0.553701910952156,1.32365663957672,6.4607186665498,0.0273417448597106,0.284015075531575
"CA6",-1.03087839868288,3.67105174597088,6.45286654913858,0.0273532798028924,0.284015075531575
"PRDM8",0.609907982652801,4.59082452016236,6.45222370770501,0.0273584809610708,0.284015075531575
"CDK8",-0.341698859110098,7.1276876496491,6.4517220698266,0.0273618072036441,0.284015075531575
"RHOC",0.633467321949046,1.79850450223482,6.45549320949876,0.0273833578754613,0.284015075531575
"PTPRK",-0.896515897889505,5.79508549852931,6.44841484995714,0.0273937240381766,0.284015075531575
"ARHGAP15",-0.300197338084244,10.0299474528673,6.44651573749819,0.0274118884540835,0.284015075531575
"PLEKHM1P1",0.275099391714575,6.2535032594866,6.44291315518797,0.0274467310750294,0.284015075531575
"PDE12",-0.36605354514301,4.5813347336131,6.44283722801444,0.0274481681484257,0.284015075531575
"ENSG00000284930",1.19985871832752,2.9275938648355,6.44477693255887,0.0274630521586081,0.284015075531575
"CRLF2",1.57176107476447,4.65643707604539,6.44105070650675,0.0274680412407665,0.284015075531575
"LTK",1.20118162903073,0.486965562486611,6.35035867505876,0.0274841324413091,0.284015075531575
"CT69",0.636798897745536,0.86784402088702,6.42250572055538,0.0274841971164719,0.284015075531575
"ENSG00000225727",-0.746409867076846,0.129487213978857,6.43338157605304,0.0274933367893253,0.284015075531575
"GABBR1",0.488762445035219,5.32457603272317,6.43657789945952,0.0275082694495184,0.284018501768595
"TINCR",-1.64390365187937,1.88002108962011,6.43510892508031,0.0275487799333388,0.284124953578036
"RPS6KB1",-0.255670157066358,6.86703748773374,6.43199505408764,0.0275522620797891,0.284124953578036
"ENSG00000259326",-0.705092134606295,0.466106240802313,6.43330888068648,0.0275743220644625,0.284124953578036
"GSK3A",0.379248448870022,4.76257458040767,6.42952416144953,0.0275770055703954,0.284124953578036
"MGAT4B",0.570349736138245,3.90254293974584,6.42262635967647,0.0276469140917587,0.284663676103872
"OGFRL1",0.576739508682559,5.07948098291084,6.42111198667585,0.0276585619903516,0.284663676103872
"ENSG00000279168",0.840321701699347,0.913509813358751,6.39283210775527,0.0277133228489321,0.284980406544893
"KLRK1",-0.447088842620393,7.17177948045001,6.41346665283868,0.027732431388582,0.284980406544893
"ASXL1",-0.234758770544041,7.67839774197466,6.41294210523545,0.0277375521177621,0.284980406544893
"REPS2",0.566579357723815,4.47340942724504,6.41172636004919,0.0277511940861042,0.284980406544893
"EVC",1.02157452859006,2.94215328847004,6.41265302579127,0.027768693116829,0.284980406544893
"C10orf143",-0.514384042238554,3.99557806959076,6.40767002612099,0.0277909035430279,0.284980406544893
"FUOM",0.777414810159147,0.554936094177397,6.3615785034458,0.0277918893283808,0.284980406544893
"ENSG00000283201",-0.314674993760201,4.80225868972184,6.4021416161904,0.027843891767096,0.285093595281315
"CFAP46",0.919135101462665,0.425553350063552,6.33295160609421,0.0278470513052523,0.285093595281315
"TM9SF5P",-0.401684189600255,3.37868838227926,6.40172972403092,0.0278515162965642,0.285093595281315
"ITGB1-DT",0.985923492353693,3.81621370858192,6.40096291521715,0.0278615527775951,0.285093595281315
"EFHD2-AS1",1.13357782696086,0.591058156170324,6.32650409606449,0.0278880605371223,0.285214802086279
"LARP4",-0.422666326324872,6.62874727468808,6.39498885418021,0.0279136954001944,0.285277920104284
"DENND5B-AS1",1.1287987067156,0.491523939224782,6.31193748515147,0.0279235636375981,0.285277920104284
"NHP2",-0.566308041942192,2.51094188107179,6.39245916620102,0.0279518833805088,0.285417341479085
"ATP5MC1",-0.38292939319856,2.11215540185985,6.39115250454755,0.0279799760229511,0.285468484143862
"JMY",-0.674667597890414,7.255758562008,6.38762106218754,0.0279862430219178,0.285468484143862
"ENSG00000265943",-0.578331808383561,3.33080170321905,6.38363833773336,0.0280296113418026,0.285592942008972
"GPR15",-1.25044475763325,1.94502591462478,6.38442782689679,0.0280428991103262,0.285592942008972
"ZC4H2",-0.449809099022863,5.15609769168814,6.38136078353716,0.0280485295777958,0.285592942008972
"TMEM51-AS1",1.22592103648425,0.979580120485997,6.34102088630332,0.028072428462942,0.285592942008972
"PER3",-1.49736259064107,2.80761741409744,6.37912358982921,0.0280772015609162,0.285592942008972
"VNN3P",1.51440148306185,1.47153498544698,6.35747667517912,0.028086535989264,0.285592942008972
"APEX1",-0.463719061195158,4.08283027391741,6.37521945455673,0.0281104729207523,0.28568700065542
"ENSG00000289177",-0.761493889847755,0.623350956333354,6.37524552940846,0.0281747161510269,0.285916847680043
"GAR1",-0.380360052595174,4.07396366786413,6.36851096797211,0.028177393929986,0.285916847680043
"CHMP4B",0.456872303264211,6.79650224828637,6.36718652037071,0.0281889923727741,0.285916847680043
"JAKMIP3",-0.965283498134697,1.13927223103878,6.37413274630961,0.0281966332068388,0.285916847680043
"CCDC9",0.32742831317584,5.08057701270745,6.36313012106312,0.0282298905652605,0.285916847680043
"SNRPD2",-0.50902281638723,3.61634938244316,6.36257320375022,0.028237925525627,0.285916847680043
"AP2A1",0.468222296667903,5.80917226637373,6.36117360362675,0.0282491019994934,0.285916847680043
"ABHD17AP1",1.34628607515106,3.05817520075283,6.36163838538684,0.0282793237519759,0.285916847680043
"PRKG2",-1.25991393040361,0.944988292345596,6.36722324682954,0.0282855958921839,0.285916847680043
"STOX1",-0.699446216320501,2.14821569177118,6.35922800047871,0.0282908290380881,0.285916847680043
"ETV3L",2.2103601816842,1.26890635378602,6.26389001273014,0.0283017859010616,0.285916847680043
"UCP2",-0.727750500540467,5.60591072451975,6.35279145817765,0.0283329211627416,0.285916847680043
"CCDC159",0.562539314021458,3.60213051382501,6.35176459794482,0.0283490713578999,0.285916847680043
"PLEK2",1.01374674782074,0.945284127696931,6.3222852180408,0.0283544343453008,0.285916847680043
"MOB4",-1.27602639225596,6.38872164811528,6.34954872910772,0.0283653237993872,0.285916847680043
"LINC01933",-1.76400569265548,3.16199536139888,6.34864500031119,0.0283789227010501,0.285916847680043
"PPM1L-DT",-0.598926731147321,-0.167020076191902,6.32070507432271,0.0283829648812545,0.285916847680043
"TCF7L2",0.565737544794088,6.86809103711227,6.34388705805338,0.0284222125727351,0.286164016027351
"ENSG00000285579",-1.03280795085579,3.14991006231475,6.34144983706783,0.028451266427303,0.286268130015726
"ITPKB",-0.37665122283587,9.2379928015379,6.33992626682029,0.0284619866055117,0.286268130015726
"CCDC141",-0.391569679267752,4.31132639306882,6.3370843506387,0.0284918302491496,0.28631657295595
"CEP83",-0.663330260394438,6.25231295187039,6.33595950946504,0.0285020943077921,0.28631657295595
"ENSG00000285245",0.521408977728016,2.74075825195508,6.33737686837967,0.0285109604059056,0.28631657295595
"VMP1",0.355682299533235,8.13368206319569,6.33061223103924,0.0285560263513326,0.286562258743254
"PTX3",1.05143557876867,2.25825499338616,6.33546007373496,0.028564888942174,0.286562258743254
"ENSG00000243960",-0.490524147089952,1.61216752956943,6.33165400433545,0.0285990428540019,0.286734390028125
"SCML2",-0.785208546343357,2.19368914988912,6.32712485447999,0.0286115284312456,0.286734390028125
"TET2-AS1",0.564757812493394,0.385567707260969,6.27321666696554,0.0286578951040488,0.286995023098042
"ZZZ3",-0.330810117005774,7.46701405404055,6.31756085275536,0.0286884276236912,0.286995023098042
"BRIX1",-0.69988274539243,4.21113132144954,6.31644335138549,0.0287009567870498,0.286995023098042
"CD37",0.386049654814852,5.50996868699516,6.31306500139735,0.0287346090401847,0.286995023098042
"CD300LF",1.35337390318114,2.22076305831984,6.31813145336041,0.0287356343463994,0.286995023098042
"ENSG00000283128",-0.400416585034186,3.21532573255005,6.31322874960814,0.02873772795077,0.286995023098042
"NCAPD3",-0.36613689447808,5.77741531100293,6.31143118884166,0.0287510709934492,0.286995023098042
"RIBC1",-0.802019868198377,1.08568244145551,6.31791634257759,0.0287635370768436,0.286995023098042
"HPSE2",-0.544554187823787,2.27658179192414,6.31026929300759,0.028782733788647,0.286995023098042
"LINC02238",5.59688912366882,5.01481482838648,6.27427237499068,0.0287975183790238,0.286995023098042
"CYCS",-1.28345890112908,4.9631296931319,6.30668915446301,0.0287998295849979,0.286995023098042
"LENG8",0.317250449478937,7.2322384973607,6.30348475125357,0.0288321380952373,0.287169866988508
"LINC01876",-0.764137966533121,5.04051236486881,6.29919642006535,0.0288763436087975,0.287320254255221
"ACSL1",0.961049404293205,7.69933970906194,6.299126751736,0.0288767785867241,0.287320254255221
"ENSG00000273189",-0.837845580960261,1.54892647289669,6.30162399409909,0.0289024972674105,0.287340411795436
"UBR4",0.26154071546974,8.82547641575957,6.29604090253914,0.0289083480302112,0.287340411795436
"PPP1R13B",-0.858194835679865,6.19055223352351,6.2932137159615,0.0289374953535977,0.287377830172778
"P2RX7",1.27839628520619,5.10139578877129,6.28950711378545,0.0289770141216927,0.287377830172778
"FAM209A",-0.517137739486238,2.61618487208833,6.28943926176198,0.0289881525979794,0.287377830172778
"PTPN6",0.404888732434756,5.21269862855221,6.28762923449596,0.0289953744620826,0.287377830172778
"ENSG00000225647",-2.97461040137418,1.77766287887041,6.29365711122992,0.0289965096052946,0.287377830172778
"TUT7",0.357350102312119,8.11449988649726,6.28676222724196,0.0290037988542206,0.287377830172778
"ENSG00000261592",-0.818994857212296,0.0532333954970449,6.27994031830766,0.0290155284011586,0.287377830172778
"SEPTIN9",0.453984607943654,8.31098539739474,6.28116052080836,0.0290616059346405,0.287521561468243
"LINC01088",-1.15438590235485,3.17137851600353,6.27792493137076,0.0290995231000329,0.287521561468243
"ALG10",-0.449187274685575,2.63798141068024,6.27748179722238,0.0291115782796749,0.287521561468243
"IL9RP3",0.885448918546892,2.38462292891649,6.28122937833091,0.0291119074373275,0.287521561468243
"LYRM4-AS1",-0.888754589181227,1.68863998913637,6.27251949067963,0.0291927464179336,0.287521561468243
"TMEM263",-0.491822976901078,4.84944507222456,6.26715546388376,0.0292072897756327,0.287521561468243
"LCORL",0.29570344997487,7.57739224469552,6.26689683951911,0.0292094322646002,0.287521561468243
"FRMD3",-0.456770117101895,5.00642009116734,6.26593775137992,0.0292198266328151,0.287521561468243
"ATP11A",0.383884605237153,7.01445355761279,6.26587525784267,0.0292201454413111,0.287521561468243
"RPL15",-0.445207933115253,5.75686985179083,6.26565498615346,0.0292225509491604,0.287521561468243
"DNAI7",-1.09001449135887,2.68874943216317,6.2664265404027,0.0292229756605043,0.287521561468243
"RASA1",0.313397052333718,7.75298703224706,6.26543562750306,0.0292246253598524,0.287521561468243
"ENSG00000259035",-0.510589111953806,0.56871907154397,6.26450109769211,0.0292560351928249,0.287521561468243
"C5AR2",1.18612303731763,4.07021859044665,6.26186705090203,0.0292674434767736,0.287521561468243
"PREX2",-1.54644490575451,1.32655502871633,6.2672122174128,0.0292712115458732,0.287521561468243
"NOP2",-0.749056731396067,5.47935794364252,6.25966795828841,0.0292849158379871,0.287521561468243
"PIK3IP1-DT",-0.461961068029974,5.49238195790039,6.25943380600052,0.029287364071054,0.287521561468243
"KIAA1191",-0.504098302407294,5.05658878649754,6.25861374278773,0.0292960998781646,0.287521561468243
"ENSG00000227757",1.04001291985161,2.47827290987732,6.2567448997761,0.0293671411362844,0.287753104796621
"CD69",-1.43462113583324,6.22176100336739,6.24829444147004,0.0294036784603832,0.287753104796621
"LINC02193",1.51780626621854,1.64723682536649,6.23623387110548,0.0294120401010046,0.287753104796621
"RPS6KA5",-0.807063910567933,7.29662009416638,6.244941867782,0.0294387337349663,0.287753104796621
"TMEM9B-AS1",-0.473004676291134,3.29362630738305,6.24447327725418,0.0294481517208082,0.287753104796621
"ARPC1A",0.36319328930907,5.80568683964077,6.24327604195382,0.0294564583580189,0.287753104796621
"BCAS2",-0.90147063669151,4.94777460440703,6.2426106204338,0.0294638055663676,0.287753104796621
"STIP1",-1.10975907767927,6.23620436900552,6.24188337690457,0.0294709477086162,0.287753104796621
"VIRMA",-0.269176894141651,6.49830779572479,6.23965197045244,0.0294944031277326,0.287753104796621
"CHST2",0.709186647080359,1.92233386620927,6.24391257136388,0.0295097008246838,0.287753104796621
"CNOT3",0.414311310107708,5.70664597155428,6.2353914551428,0.029539534424493,0.287753104796621
"AHSA1",-1.57093284532231,5.55435513882663,6.23309951615595,0.0295634506914386,0.287753104796621
"SRSF10",-0.337285977197062,6.55822893777518,6.23272917961031,0.0295673178197748,0.287753104796621
"FAF1",-0.220605373774007,8.49586587831463,6.23156995164431,0.029579450023024,0.287753104796621
"MIR181A1HG",0.583253335125418,6.89980485731156,6.23157952530123,0.0295794517013662,0.287753104796621
"PICALM",0.362280960514544,9.27340613093788,6.23058132089842,0.0295898854156731,0.287753104796621
